ID,Title,Category_English,category_arabic,Posted,Avg offer,Duration(Days),Number of Offers,Tags,Tags_en,Link
364,أذكار وأدعية بطريقة إبداعية سهلة الحمل والقراءة,Software Engineering,هندسة البرمجيات,2025-04-24,80.00 ,30.0,11,تصميم تطبيقات,Applications design,https://mostaql.com/project/1076061-%D8%A3%D8%B0%D9%83%D8%A7%D8%B1-%D9%88%D8%A3%D8%AF%D8%B9%D9%8A%D8%A9-%D8%A8%D8%B7%D8%B1%D9%8A%D9%82%D8%A9-%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A%D8%A9-%D8%B3%D9%87%D9%84%D8%A9-%D8%A7%D9%84%D8%AD%D9%85%D9%84-%D9%88%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D8%A1%D8%A9
364,أذكار وأدعية بطريقة إبداعية سهلة الحمل والقراءة,Software Engineering,هندسة البرمجيات,2025-04-24,80.00 ,30.0,11,التصميم الإبداعي,Creative design,https://mostaql.com/project/1076061-%D8%A3%D8%B0%D9%83%D8%A7%D8%B1-%D9%88%D8%A3%D8%AF%D8%B9%D9%8A%D8%A9-%D8%A8%D8%B7%D8%B1%D9%8A%D9%82%D8%A9-%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A%D8%A9-%D8%B3%D9%87%D9%84%D8%A9-%D8%A7%D9%84%D8%AD%D9%85%D9%84-%D9%88%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D8%A1%D8%A9
364,أذكار وأدعية بطريقة إبداعية سهلة الحمل والقراءة,Software Engineering,هندسة البرمجيات,2025-04-24,80.00 ,30.0,11,تصميم تجربة المستخدم,User experience design,https://mostaql.com/project/1076061-%D8%A3%D8%B0%D9%83%D8%A7%D8%B1-%D9%88%D8%A3%D8%AF%D8%B9%D9%8A%D8%A9-%D8%A8%D8%B7%D8%B1%D9%8A%D9%82%D8%A9-%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A%D8%A9-%D8%B3%D9%87%D9%84%D8%A9-%D8%A7%D9%84%D8%AD%D9%85%D9%84-%D9%88%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D8%A1%D8%A9
364,أذكار وأدعية بطريقة إبداعية سهلة الحمل والقراءة,Software Engineering,هندسة البرمجيات,2025-04-24,80.00 ,30.0,11,تصميم UI UX,UI UX design,https://mostaql.com/project/1076061-%D8%A3%D8%B0%D9%83%D8%A7%D8%B1-%D9%88%D8%A3%D8%AF%D8%B9%D9%8A%D8%A9-%D8%A8%D8%B7%D8%B1%D9%8A%D9%82%D8%A9-%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A%D8%A9-%D8%B3%D9%87%D9%84%D8%A9-%D8%A7%D9%84%D8%AD%D9%85%D9%84-%D9%88%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D8%A1%D8%A9
364,أذكار وأدعية بطريقة إبداعية سهلة الحمل والقراءة,Software Engineering,هندسة البرمجيات,2025-04-24,80.00 ,30.0,11,تصميم واجهة المستخدم,User interface design,https://mostaql.com/project/1076061-%D8%A3%D8%B0%D9%83%D8%A7%D8%B1-%D9%88%D8%A3%D8%AF%D8%B9%D9%8A%D8%A9-%D8%A8%D8%B7%D8%B1%D9%8A%D9%82%D8%A9-%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A%D8%A9-%D8%B3%D9%87%D9%84%D8%A9-%D8%A7%D9%84%D8%AD%D9%85%D9%84-%D9%88%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D8%A1%D8%A9
365,موقع شجرة عائلة,Web Development,تطوير الويب,2025-04-24,250.00 ,7.0,18,تصميم موقع إلكتروني,Design a website,https://mostaql.com/project/1075968-%D9%85%D9%88%D9%82%D8%B9-%D8%B4%D8%AC%D8%B1%D8%A9-%D8%B9%D8%A7%D8%A6%D9%84%D8%A9
365,موقع شجرة عائلة,Web Development,تطوير الويب,2025-04-24,250.00 ,7.0,18,برمجة مواقع,Site programming,https://mostaql.com/project/1075968-%D9%85%D9%88%D9%82%D8%B9-%D8%B4%D8%AC%D8%B1%D8%A9-%D8%B9%D8%A7%D8%A6%D9%84%D8%A9
365,موقع شجرة عائلة,Web Development,تطوير الويب,2025-04-24,250.00 ,7.0,18,أمن وحماية المواقع,Security and protection of sites,https://mostaql.com/project/1075968-%D9%85%D9%88%D9%82%D8%B9-%D8%B4%D8%AC%D8%B1%D8%A9-%D8%B9%D8%A7%D8%A6%D9%84%D8%A9
365,موقع شجرة عائلة,Web Development,تطوير الويب,2025-04-24,250.00 ,7.0,18,بايثون,Python,https://mostaql.com/project/1075968-%D9%85%D9%88%D9%82%D8%B9-%D8%B4%D8%AC%D8%B1%D8%A9-%D8%B9%D8%A7%D8%A6%D9%84%D8%A9
365,موقع شجرة عائلة,Web Development,تطوير الويب,2025-04-24,250.00 ,7.0,18,PHP,PHP,https://mostaql.com/project/1075968-%D9%85%D9%88%D9%82%D8%B9-%D8%B4%D8%AC%D8%B1%D8%A9-%D8%B9%D8%A7%D8%A6%D9%84%D8%A9
365,موقع شجرة عائلة,Web Development,تطوير الويب,2025-04-24,250.00 ,7.0,18,CSS,CSS,https://mostaql.com/project/1075968-%D9%85%D9%88%D9%82%D8%B9-%D8%B4%D8%AC%D8%B1%D8%A9-%D8%B9%D8%A7%D8%A6%D9%84%D8%A9
365,موقع شجرة عائلة,Web Development,تطوير الويب,2025-04-24,250.00 ,7.0,18,جافا سكريبت,Java Script,https://mostaql.com/project/1075968-%D9%85%D9%88%D9%82%D8%B9-%D8%B4%D8%AC%D8%B1%D8%A9-%D8%B9%D8%A7%D8%A6%D9%84%D8%A9
366,مبرمج يعمل مصنع بوتات تيليجرام مع لوحة تحكم (Python),Web Development,تطوير الويب,2025-04-25,"1,000.00 ",7.0,3,JavaFX,JavaFX,https://mostaql.com/project/1076132-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%8A%D8%B9%D9%85%D9%84-%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D9%88%D8%AA%D8%A7%D8%AA-%D8%AA%D9%8A%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85-%D9%85%D8%B9-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-python
366,مبرمج يعمل مصنع بوتات تيليجرام مع لوحة تحكم (Python),Web Development,تطوير الويب,2025-04-25,"1,000.00 ",7.0,3,CSS,CSS,https://mostaql.com/project/1076132-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%8A%D8%B9%D9%85%D9%84-%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D9%88%D8%AA%D8%A7%D8%AA-%D8%AA%D9%8A%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85-%D9%85%D8%B9-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-python
366,مبرمج يعمل مصنع بوتات تيليجرام مع لوحة تحكم (Python),Web Development,تطوير الويب,2025-04-25,"1,000.00 ",7.0,3,برمجة,programming,https://mostaql.com/project/1076132-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%8A%D8%B9%D9%85%D9%84-%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D9%88%D8%AA%D8%A7%D8%AA-%D8%AA%D9%8A%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85-%D9%85%D8%B9-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-python
366,مبرمج يعمل مصنع بوتات تيليجرام مع لوحة تحكم (Python),Web Development,تطوير الويب,2025-04-25,"1,000.00 ",7.0,3,PHP,PHP,https://mostaql.com/project/1076132-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%8A%D8%B9%D9%85%D9%84-%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D9%88%D8%AA%D8%A7%D8%AA-%D8%AA%D9%8A%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85-%D9%85%D8%B9-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-python
366,مبرمج يعمل مصنع بوتات تيليجرام مع لوحة تحكم (Python),Web Development,تطوير الويب,2025-04-25,"1,000.00 ",7.0,3,بايثون,Python,https://mostaql.com/project/1076132-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%8A%D8%B9%D9%85%D9%84-%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D9%88%D8%AA%D8%A7%D8%AA-%D8%AA%D9%8A%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85-%D9%85%D8%B9-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-python
366,مبرمج يعمل مصنع بوتات تيليجرام مع لوحة تحكم (Python),Web Development,تطوير الويب,2025-04-25,"1,000.00 ",7.0,3,برمجة التطبيقات,Application programming,https://mostaql.com/project/1076132-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%8A%D8%B9%D9%85%D9%84-%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D9%88%D8%AA%D8%A7%D8%AA-%D8%AA%D9%8A%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85-%D9%85%D8%B9-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-python
366,مبرمج يعمل مصنع بوتات تيليجرام مع لوحة تحكم (Python),Web Development,تطوير الويب,2025-04-25,"1,000.00 ",7.0,3,برمجة iOS,IOS programming,https://mostaql.com/project/1076132-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%8A%D8%B9%D9%85%D9%84-%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D9%88%D8%AA%D8%A7%D8%AA-%D8%AA%D9%8A%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85-%D9%85%D8%B9-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-python
366,مبرمج يعمل مصنع بوتات تيليجرام مع لوحة تحكم (Python),Web Development,تطوير الويب,2025-04-25,"1,000.00 ",7.0,3,برمجة تطبيقات أيفون,IPhone applications programming,https://mostaql.com/project/1076132-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%8A%D8%B9%D9%85%D9%84-%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D9%88%D8%AA%D8%A7%D8%AA-%D8%AA%D9%8A%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85-%D9%85%D8%B9-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-python
366,مبرمج يعمل مصنع بوتات تيليجرام مع لوحة تحكم (Python),Web Development,تطوير الويب,2025-04-25,"1,000.00 ",7.0,3,برمجة ألعاب الجوال,Mobile games programming,https://mostaql.com/project/1076132-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%8A%D8%B9%D9%85%D9%84-%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D9%88%D8%AA%D8%A7%D8%AA-%D8%AA%D9%8A%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85-%D9%85%D8%B9-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-python
366,مبرمج يعمل مصنع بوتات تيليجرام مع لوحة تحكم (Python),Web Development,تطوير الويب,2025-04-25,"1,000.00 ",7.0,3,برمجة مواقع,Site programming,https://mostaql.com/project/1076132-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%8A%D8%B9%D9%85%D9%84-%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D9%88%D8%AA%D8%A7%D8%AA-%D8%AA%D9%8A%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85-%D9%85%D8%B9-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-python
366,مبرمج يعمل مصنع بوتات تيليجرام مع لوحة تحكم (Python),Web Development,تطوير الويب,2025-04-25,"1,000.00 ",7.0,3,برمجة قواعد البيانات,Database programming,https://mostaql.com/project/1076132-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%8A%D8%B9%D9%85%D9%84-%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D9%88%D8%AA%D8%A7%D8%AA-%D8%AA%D9%8A%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85-%D9%85%D8%B9-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-python
366,مبرمج يعمل مصنع بوتات تيليجرام مع لوحة تحكم (Python),Web Development,تطوير الويب,2025-04-25,"1,000.00 ",7.0,3,برمجة أندرويد,Android programming,https://mostaql.com/project/1076132-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%8A%D8%B9%D9%85%D9%84-%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D9%88%D8%AA%D8%A7%D8%AA-%D8%AA%D9%8A%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85-%D9%85%D8%B9-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-python
366,مبرمج يعمل مصنع بوتات تيليجرام مع لوحة تحكم (Python),Web Development,تطوير الويب,2025-04-25,"1,000.00 ",7.0,3,واجهة برمجة التطبيقات,Application programming interface,https://mostaql.com/project/1076132-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%8A%D8%B9%D9%85%D9%84-%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D9%88%D8%AA%D8%A7%D8%AA-%D8%AA%D9%8A%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85-%D9%85%D8%B9-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-python
367,بناء crm خاص بشركتنا,Web Development,تطوير الويب,2025-04-25,550.00 ,15.0,4,تصميم موقع إلكتروني,Design a website,https://mostaql.com/project/1076237-%D8%A8%D9%86%D8%A7%D8%A1-crm-%D8%AE%D8%A7%D8%B5-%D8%A8%D8%B4%D8%B1%D9%83%D8%AA%D9%86%D8%A7
367,بناء crm خاص بشركتنا,Web Development,تطوير الويب,2025-04-25,550.00 ,15.0,4,برمجة مواقع,Site programming,https://mostaql.com/project/1076237-%D8%A8%D9%86%D8%A7%D8%A1-crm-%D8%AE%D8%A7%D8%B5-%D8%A8%D8%B4%D8%B1%D9%83%D8%AA%D9%86%D8%A7
367,بناء crm خاص بشركتنا,Web Development,تطوير الويب,2025-04-25,550.00 ,15.0,4,أمن وحماية المواقع,Security and protection of sites,https://mostaql.com/project/1076237-%D8%A8%D9%86%D8%A7%D8%A1-crm-%D8%AE%D8%A7%D8%B5-%D8%A8%D8%B4%D8%B1%D9%83%D8%AA%D9%86%D8%A7
367,بناء crm خاص بشركتنا,Web Development,تطوير الويب,2025-04-25,550.00 ,15.0,4,بايثون,Python,https://mostaql.com/project/1076237-%D8%A8%D9%86%D8%A7%D8%A1-crm-%D8%AE%D8%A7%D8%B5-%D8%A8%D8%B4%D8%B1%D9%83%D8%AA%D9%86%D8%A7
367,بناء crm خاص بشركتنا,Web Development,تطوير الويب,2025-04-25,550.00 ,15.0,4,PHP,PHP,https://mostaql.com/project/1076237-%D8%A8%D9%86%D8%A7%D8%A1-crm-%D8%AE%D8%A7%D8%B5-%D8%A8%D8%B4%D8%B1%D9%83%D8%AA%D9%86%D8%A7
367,بناء crm خاص بشركتنا,Web Development,تطوير الويب,2025-04-25,550.00 ,15.0,4,CSS,CSS,https://mostaql.com/project/1076237-%D8%A8%D9%86%D8%A7%D8%A1-crm-%D8%AE%D8%A7%D8%B5-%D8%A8%D8%B4%D8%B1%D9%83%D8%AA%D9%86%D8%A7
367,بناء crm خاص بشركتنا,Web Development,تطوير الويب,2025-04-25,550.00 ,15.0,4,جافا سكريبت,Java Script,https://mostaql.com/project/1076237-%D8%A8%D9%86%D8%A7%D8%A1-crm-%D8%AE%D8%A7%D8%B5-%D8%A8%D8%B4%D8%B1%D9%83%D8%AA%D9%86%D8%A7
368,تصميم منصة إلكترونية,Software Engineering,هندسة البرمجيات,2025-04-24,300.00 ,10.0,12,تصميم موقع إلكتروني,Design a website,https://mostaql.com/project/1076028-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%86%D8%B5%D8%A9-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9
368,تصميم منصة إلكترونية,Software Engineering,هندسة البرمجيات,2025-04-24,300.00 ,10.0,12,تصميم مواقع,Site design,https://mostaql.com/project/1076028-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%86%D8%B5%D8%A9-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9
368,تصميم منصة إلكترونية,Software Engineering,هندسة البرمجيات,2025-04-24,300.00 ,10.0,12,التصميم الإبداعي,Creative design,https://mostaql.com/project/1076028-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%86%D8%B5%D8%A9-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9
368,تصميم منصة إلكترونية,Software Engineering,هندسة البرمجيات,2025-04-24,300.00 ,10.0,12,تصميم واجهة المستخدم,User interface design,https://mostaql.com/project/1076028-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%86%D8%B5%D8%A9-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9
368,تصميم منصة إلكترونية,Software Engineering,هندسة البرمجيات,2025-04-24,300.00 ,10.0,12,تصميم تجربة المستخدم,User experience design,https://mostaql.com/project/1076028-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%86%D8%B5%D8%A9-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9
369,ربط Asterisk مع Yeastar و Google TTS و GPT-4,Artificial Intelligence / Machine Learning,الذكاء الاصطناعي / تعلم الآلة,2025-04-24,310.00 ,30.0,1,الذكاء الاصطناعي,artificial intelligence,https://mostaql.com/project/1076036-%D8%B1%D8%A8%D8%B7-asterisk-%D9%85%D8%B9-yeastar-%D9%88-google-tts-%D9%88-gpt-4
369,ربط Asterisk مع Yeastar و Google TTS و GPT-4,Artificial Intelligence / Machine Learning,الذكاء الاصطناعي / تعلم الآلة,2025-04-24,310.00 ,30.0,1,إدارة الاتصالات,Communications Management,https://mostaql.com/project/1076036-%D8%B1%D8%A8%D8%B7-asterisk-%D9%85%D8%B9-yeastar-%D9%88-google-tts-%D9%88-gpt-4
369,ربط Asterisk مع Yeastar و Google TTS و GPT-4,Artificial Intelligence / Machine Learning,الذكاء الاصطناعي / تعلم الآلة,2025-04-24,310.00 ,30.0,1,مركز الاتصال,Communication Center,https://mostaql.com/project/1076036-%D8%B1%D8%A8%D8%B7-asterisk-%D9%85%D8%B9-yeastar-%D9%88-google-tts-%D9%88-gpt-4
369,ربط Asterisk مع Yeastar و Google TTS و GPT-4,Artificial Intelligence / Machine Learning,الذكاء الاصطناعي / تعلم الآلة,2025-04-24,310.00 ,30.0,1,برمجة,programming,https://mostaql.com/project/1076036-%D8%B1%D8%A8%D8%B7-asterisk-%D9%85%D8%B9-yeastar-%D9%88-google-tts-%D9%88-gpt-4
369,ربط Asterisk مع Yeastar و Google TTS و GPT-4,Artificial Intelligence / Machine Learning,الذكاء الاصطناعي / تعلم الآلة,2025-04-24,310.00 ,30.0,1,تطوير البرمجيات,Software development,https://mostaql.com/project/1076036-%D8%B1%D8%A8%D8%B7-asterisk-%D9%85%D8%B9-yeastar-%D9%88-google-tts-%D9%88-gpt-4
369,ربط Asterisk مع Yeastar و Google TTS و GPT-4,Artificial Intelligence / Machine Learning,الذكاء الاصطناعي / تعلم الآلة,2025-04-24,310.00 ,30.0,1,هندسة البرمجيات,Software engineering,https://mostaql.com/project/1076036-%D8%B1%D8%A8%D8%B7-asterisk-%D9%85%D8%B9-yeastar-%D9%88-google-tts-%D9%88-gpt-4
369,ربط Asterisk مع Yeastar و Google TTS و GPT-4,Artificial Intelligence / Machine Learning,الذكاء الاصطناعي / تعلم الآلة,2025-04-24,310.00 ,30.0,1,برمجة مواقع,Site programming,https://mostaql.com/project/1076036-%D8%B1%D8%A8%D8%B7-asterisk-%D9%85%D8%B9-yeastar-%D9%88-google-tts-%D9%88-gpt-4
370,برمجة بوت تليجرام,Software Engineering,هندسة البرمجيات,2025-04-24,50.00 ,10.0,5,برمجة,programming,https://mostaql.com/project/1075921-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%A8%D9%88%D8%AA-%D8%AA%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85
370,برمجة بوت تليجرام,Software Engineering,هندسة البرمجيات,2025-04-24,50.00 ,10.0,5,تطوير البرمجيات,Software development,https://mostaql.com/project/1075921-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%A8%D9%88%D8%AA-%D8%AA%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85
370,برمجة بوت تليجرام,Software Engineering,هندسة البرمجيات,2025-04-24,50.00 ,10.0,5,هندسة البرمجيات,Software engineering,https://mostaql.com/project/1075921-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%A8%D9%88%D8%AA-%D8%AA%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85
370,برمجة بوت تليجرام,Software Engineering,هندسة البرمجيات,2025-04-24,50.00 ,10.0,5,برمجة التطبيقات,Application programming,https://mostaql.com/project/1075921-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%A8%D9%88%D8%AA-%D8%AA%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85
370,برمجة بوت تليجرام,Software Engineering,هندسة البرمجيات,2025-04-24,50.00 ,10.0,5,الروبوتات,Robots,https://mostaql.com/project/1075921-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%A8%D9%88%D8%AA-%D8%AA%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85
370,برمجة بوت تليجرام,Software Engineering,هندسة البرمجيات,2025-04-24,50.00 ,10.0,5,web scraping,web scraping,https://mostaql.com/project/1075921-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%A8%D9%88%D8%AA-%D8%AA%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85
371,حل مشكلة بطء الموقع الناتج عن Elementor Pro أو استبداله بشكل احترافي,Web Development,تطوير الويب,2025-04-24,50.00 ,5.0,14,ووردبريس,WordPress,https://mostaql.com/project/1076077-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A8%D8%B7%D8%A1-%D8%A7%D9%84%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D9%84%D9%86%D8%A7%D8%AA%D8%AC-%D8%B9%D9%86-elementor-pro-%D8%A3%D9%88-%D8%A7%D8%B3%D8%AA%D8%A8%D8%AF%D8%A7%D9%84%D9%87-%D8%A8%D8%B4%D9%83%D9%84-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A
371,حل مشكلة بطء الموقع الناتج عن Elementor Pro أو استبداله بشكل احترافي,Web Development,تطوير الويب,2025-04-24,50.00 ,5.0,14,تطوير الويب,Web development,https://mostaql.com/project/1076077-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A8%D8%B7%D8%A1-%D8%A7%D9%84%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D9%84%D9%86%D8%A7%D8%AA%D8%AC-%D8%B9%D9%86-elementor-pro-%D8%A3%D9%88-%D8%A7%D8%B3%D8%AA%D8%A8%D8%AF%D8%A7%D9%84%D9%87-%D8%A8%D8%B4%D9%83%D9%84-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A
371,حل مشكلة بطء الموقع الناتج عن Elementor Pro أو استبداله بشكل احترافي,Web Development,تطوير الويب,2025-04-24,50.00 ,5.0,14,تصميم مواقع,Site design,https://mostaql.com/project/1076077-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A8%D8%B7%D8%A1-%D8%A7%D9%84%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D9%84%D9%86%D8%A7%D8%AA%D8%AC-%D8%B9%D9%86-elementor-pro-%D8%A3%D9%88-%D8%A7%D8%B3%D8%AA%D8%A8%D8%AF%D8%A7%D9%84%D9%87-%D8%A8%D8%B4%D9%83%D9%84-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A
371,حل مشكلة بطء الموقع الناتج عن Elementor Pro أو استبداله بشكل احترافي,Web Development,تطوير الويب,2025-04-24,50.00 ,5.0,14,برمجة مواقع,Site programming,https://mostaql.com/project/1076077-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A8%D8%B7%D8%A1-%D8%A7%D9%84%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D9%84%D9%86%D8%A7%D8%AA%D8%AC-%D8%B9%D9%86-elementor-pro-%D8%A3%D9%88-%D8%A7%D8%B3%D8%AA%D8%A8%D8%AF%D8%A7%D9%84%D9%87-%D8%A8%D8%B4%D9%83%D9%84-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A
371,حل مشكلة بطء الموقع الناتج عن Elementor Pro أو استبداله بشكل احترافي,Web Development,تطوير الويب,2025-04-24,50.00 ,5.0,14,خدمات الويب,Web services,https://mostaql.com/project/1076077-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A8%D8%B7%D8%A1-%D8%A7%D9%84%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D9%84%D9%86%D8%A7%D8%AA%D8%AC-%D8%B9%D9%86-elementor-pro-%D8%A3%D9%88-%D8%A7%D8%B3%D8%AA%D8%A8%D8%AF%D8%A7%D9%84%D9%87-%D8%A8%D8%B4%D9%83%D9%84-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A
371,حل مشكلة بطء الموقع الناتج عن Elementor Pro أو استبداله بشكل احترافي,Web Development,تطوير الويب,2025-04-24,50.00 ,5.0,14,إليمنتور,Illnettor,https://mostaql.com/project/1076077-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A8%D8%B7%D8%A1-%D8%A7%D9%84%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D9%84%D9%86%D8%A7%D8%AA%D8%AC-%D8%B9%D9%86-elementor-pro-%D8%A3%D9%88-%D8%A7%D8%B3%D8%AA%D8%A8%D8%AF%D8%A7%D9%84%D9%87-%D8%A8%D8%B4%D9%83%D9%84-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A
371,حل مشكلة بطء الموقع الناتج عن Elementor Pro أو استبداله بشكل احترافي,Web Development,تطوير الويب,2025-04-24,50.00 ,5.0,14,إنشاء موقع ووردبريس,Create a WordPress website,https://mostaql.com/project/1076077-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A8%D8%B7%D8%A1-%D8%A7%D9%84%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D9%84%D9%86%D8%A7%D8%AA%D8%AC-%D8%B9%D9%86-elementor-pro-%D8%A3%D9%88-%D8%A7%D8%B3%D8%AA%D8%A8%D8%AF%D8%A7%D9%84%D9%87-%D8%A8%D8%B4%D9%83%D9%84-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A
