ID,Category,Category.1,job_type,Posted,Budget,est. budget,hours/week,duration,UpWork
9331,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,5,<30,<1,UpWork
9332,"Web, Mobile & Software Dev",Mobile Development,Fixed price,4/22/2025,800,,,,UpWork
9333,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,150,,,,UpWork
9334,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9335,"Web, Mobile & Software Dev",Mobile Development,Fixed price,4/22/2025,60,,,,UpWork
9336,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,200,,,,UpWork
9337,"Web, Mobile & Software Dev",Mobile Development,Hourly,4/22/2025,,17.5,<30,<1,UpWork
9338,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,4,<30,<1,UpWork
9339,"Web, Mobile & Software Dev",Software Engineering,Hourly,4/22/2025,,40,,<1,UpWork
9340,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,80,,,,UpWork
9341,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,22.5,>30,2,UpWork
9342,"Web, Mobile & Software Dev",Mobile Development,Fixed price,4/22/2025,150,,,,UpWork
9343,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,25,<30,<1,UpWork
9344,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9345,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,15,,,,UpWork
9346,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,30,,,,UpWork
9347,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,50,,,,UpWork
9348,"Web, Mobile & Software Dev",General IT Support,Fixed price,4/22/2025,250.5,,,,UpWork
9349,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,22.5,>30,>6,UpWork
9350,"Web, Mobile & Software Dev",General IT Support,Fixed price,4/22/2025,500,,,,UpWork
9351,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,,<1,UpWork
9352,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,23.5,<30,<1,UpWork
9353,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,70,,,,UpWork
9354,"Web, Mobile & Software Dev",Mobile Development,Fixed price,4/22/2025,10,,,,UpWork
9355,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,>30,>6,UpWork
9356,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,>30,4.5,UpWork
9357,"Web, Mobile & Software Dev",General IT Support,Fixed price,4/22/2025,300,,,,UpWork
9358,"Web, Mobile & Software Dev",Mobile Development,Hourly,4/22/2025,,,,<1,UpWork
9359,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,300,,,,UpWork
9360,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9361,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,13.5,<30,<1,UpWork
9362,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,,<1,UpWork
9363,"Web, Mobile & Software Dev",General IT Support,Fixed price,4/22/2025,15,,,,UpWork
9364,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,42.5,<30,<1,UpWork
9365,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,50,,,,UpWork
9366,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,0.5,,,,UpWork
9367,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,250.5,,,,UpWork
9368,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,<30,<1,UpWork
9369,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,150,,,,UpWork
9370,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9371,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,>30,>6,UpWork
9372,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9373,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,450,,,,UpWork
9374,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,17.5,<30,<1,UpWork
9375,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,52.5,<30,<1,UpWork
9376,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9377,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,30,<30,<1,UpWork
9378,"Web, Mobile & Software Dev",Mobile Development,Fixed price,4/22/2025,70,,,,UpWork
9379,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,500,,,,UpWork
9380,"Web, Mobile & Software Dev",Data Science,Fixed price,4/22/2025,500,,,,UpWork
9381,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,60,,,,UpWork
9382,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9383,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9384,"Web, Mobile & Software Dev",General IT Support,Hourly,4/22/2025,,6.5,<30,<1,UpWork
9385,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,350,,,,UpWork
9386,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,27.5,,2,UpWork
9387,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,25,<30,<1,UpWork
9388,"Web, Mobile & Software Dev",Geospatial Analysis,Hourly,4/22/2025,,26.5,<30,<1,UpWork
9389,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,17.5,<30,<1,UpWork
9390,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,7.5,<30,<1,UpWork
9391,"Web, Mobile & Software Dev",General IT Support,Hourly,4/22/2025,,,<30,<1,UpWork
9392,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,20,<30,<1,UpWork
9393,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,0.5,,,,UpWork
9394,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,<30,<1,UpWork
9395,"Web, Mobile & Software Dev",IT Support / System Setup,Fixed price,4/22/2025,300,,,,UpWork
9396,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,90,<30,<1,UpWork
9397,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,250,,,,UpWork
9398,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9399,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,100,,,,UpWork
9400,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,10,<30,<1,UpWork
9401,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9402,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9403,"Web, Mobile & Software Dev",Digital Marketing / Tech,Hourly,4/22/2025,,10,<30,<1,UpWork
9404,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,70,,,,UpWork
9405,"Web, Mobile & Software Dev",IT Consulting / Project Management,Fixed price,4/22/2025,10,,,,UpWork
9406,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,70,,,,UpWork
9407,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,25,,,,UpWork
9408,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,>30,>6,UpWork
9409,"Web, Mobile & Software Dev",Data Science,Hourly,4/22/2025,,35,<30,<1,UpWork
9410,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,47.5,>30,>6,UpWork
9411,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,27.5,<30,<1,UpWork
9412,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,29,<30,<1,UpWork
9413,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,35,,,,UpWork
9414,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,10,>30,4.5,UpWork
9415,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,120,,,,UpWork
9416,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9417,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9418,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,<30,<1,UpWork
9419,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,16,<30,<1,UpWork
9420,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,27.5,,2,UpWork
9421,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,19.5,<30,<1,UpWork
9422,"Web, Mobile & Software Dev",IT Support / System Setup,Fixed price,4/22/2025,200,,,,UpWork
9423,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,<30,<1,UpWork
9424,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,20,,,,UpWork
9425,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9426,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,150,,,,UpWork
9427,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,12.5,<30,<1,UpWork
9428,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,225.5,,,,UpWork
9429,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,>30,2,UpWork
9430,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,25,,,,UpWork
9431,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,10,,,,UpWork
9432,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,25,<30,<1,UpWork
9433,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,70,,,,UpWork
9434,"Web, Mobile & Software Dev",IT Support / System Setup,Hourly,4/22/2025,,,<30,<1,UpWork
9435,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,10,,,,UpWork
9436,"Web, Mobile & Software Dev",General IT Support,Hourly,4/22/2025,,,<30,<1,UpWork
9437,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,70,,,,UpWork
9438,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,20,>30,<1,UpWork
9439,"Web, Mobile & Software Dev",General IT Support,Fixed price,4/22/2025,40,,,,UpWork
9440,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,500,,,,UpWork
9441,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,100,,,,UpWork
9442,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,20,<30,<1,UpWork
9443,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,50,,,,UpWork
9444,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,150,,,,UpWork
9445,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,<30,<1,UpWork
9446,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,100,,,,UpWork
9447,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,80,,,,UpWork
9448,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,12,<30,<1,UpWork
9449,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,10,,,,UpWork
9450,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,19,<30,<1,UpWork
9451,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,37.5,>30,>6,UpWork
9452,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9453,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,10,<30,<1,UpWork
9454,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9455,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,300,,,,UpWork
9456,"Web, Mobile & Software Dev",Mobile Development,Hourly,4/22/2025,,10,<30,<1,UpWork
9457,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,30,,,,UpWork
9458,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,22.5,<30,<1,UpWork
9459,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,<30,<1,UpWork
9460,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,<30,<1,UpWork
9461,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,21,>30,2,UpWork
9462,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,15,,,,UpWork
9463,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,500,,,,UpWork
9464,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,17.5,<30,<1,UpWork
9465,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,250,,,,UpWork
9466,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,250,,,,UpWork
9467,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,0.5,,,,UpWork
9468,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,22,,,,UpWork
9469,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,22.5,<30,<1,UpWork
9470,"Web, Mobile & Software Dev",Mobile Development,Hourly,4/22/2025,,18.75,<30,<1,UpWork
9471,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,19.5,<30,<1,UpWork
9472,"Web, Mobile & Software Dev",Cloud Computing,Fixed price,4/22/2025,500,,,,UpWork
9473,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,25,>30,>6,UpWork
9474,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,<30,<1,UpWork
9475,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,200,,,,UpWork
9476,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9477,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,120,,,,UpWork
9478,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,<30,<1,UpWork
9479,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,350,,,,UpWork
9480,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,14,<30,<1,UpWork
9481,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,24.5,<30,<1,UpWork
9482,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,25,<30,<1,UpWork
9483,"Web, Mobile & Software Dev",Software Engineering,Hourly,4/22/2025,,12.5,<30,<1,UpWork
9484,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,400,,,,UpWork
9485,"Web, Mobile & Software Dev",Mobile Development,Fixed price,4/22/2025,225,,,,UpWork
9486,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,22.5,<30,<1,UpWork
9487,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,21,<30,<1,UpWork
9488,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9489,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,25,,,,UpWork
9490,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,250,,,,UpWork
9491,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,50,,,,UpWork
9492,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,17.5,>30,>6,UpWork
9493,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,150,,,,UpWork
9494,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,16,<30,<1,UpWork
9495,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,<30,<1,UpWork
9496,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,50,,,,UpWork
9497,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,100,,,,UpWork
9498,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,35,,<1,UpWork
9499,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,50,,,,UpWork
9500,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,600,,,,UpWork
9501,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,20,,,,UpWork
9502,"Web, Mobile & Software Dev",Mobile Development,Hourly,4/22/2025,,37.5,,2,UpWork
9503,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,<30,<1,UpWork
9504,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,75,,,,UpWork
9505,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,50,,,,UpWork
9506,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,10,,,,UpWork
9507,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,0.5,,,,UpWork
9508,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,20,<30,<1,UpWork
9509,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,15,,2,UpWork
9510,"Web, Mobile & Software Dev",Data Science,Fixed price,4/22/2025,50,,,,UpWork
9511,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,32.5,<30,<1,UpWork
9512,"Web, Mobile & Software Dev",Mobile Development,Fixed price,4/22/2025,700,,,,UpWork
9513,"Web, Mobile & Software Dev",General IT Support,Hourly,4/22/2025,,36,<30,<1,UpWork
9514,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9515,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,500,,,,UpWork
9516,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,36,<30,<1,UpWork
9517,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,50,,,,UpWork
9518,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,36,<30,<1,UpWork
9519,"Web, Mobile & Software Dev",Software Engineering,Hourly,4/22/2025,,,<30,<1,UpWork
9520,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,36,<30,<1,UpWork
9521,"Web, Mobile & Software Dev",DevOps,Fixed price,4/22/2025,5,,,,UpWork
9522,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,100,,,,UpWork
9523,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,400,,,,UpWork
9524,"Web, Mobile & Software Dev",General IT Support,Hourly,4/22/2025,,,<30,<1,UpWork
9525,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,940,,,,UpWork
9526,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,5,,,,UpWork
9527,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,20,,,,UpWork
9528,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,36,<30,<1,UpWork
9529,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,50,,,,UpWork
9530,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,6,,,,UpWork
9531,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,30,,,,UpWork
9532,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9533,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,0.5,,,,UpWork
9534,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,20,<30,<1,UpWork
9535,"Web, Mobile & Software Dev",General IT Support,Fixed price,4/22/2025,75,,,,UpWork
9536,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,120,,,,UpWork
9537,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,10,,,,UpWork
9538,"Web, Mobile & Software Dev",Mobile Development,Hourly,4/22/2025,,,>30,2,UpWork
9539,"Web, Mobile & Software Dev",Mobile Development,Fixed price,4/22/2025,300,,,,UpWork
9540,"Web, Mobile & Software Dev",Data Science,Fixed price,4/22/2025,20,,,,UpWork
9541,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,500,,,,UpWork
9542,"Web, Mobile & Software Dev",General IT Support,Fixed price,4/22/2025,50,,,,UpWork
9543,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,17.5,<30,<1,UpWork
9544,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,30,,,,UpWork
9545,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,160,,,,UpWork
9546,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,10,,,,UpWork
9547,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,150,,,,UpWork
9548,"Web, Mobile & Software Dev",AI & ML,Hourly,4/22/2025,,,>30,>6,UpWork
9549,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,50,,,,UpWork
9550,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,9,,<1,UpWork
9551,"Web, Mobile & Software Dev",Mobile Development,Fixed price,4/22/2025,40,,,,UpWork
9552,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,27.5,<30,<1,UpWork
9553,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,<30,<1,UpWork
9554,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,17.5,<30,<1,UpWork
9555,"Web, Mobile & Software Dev",AI & ML,Fixed price,4/22/2025,1.5,,,,UpWork
9556,"Web, Mobile & Software Dev",General IT Support,Hourly,4/22/2025,,16.5,<30,<1,UpWork
9557,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,1.5,,,,UpWork
9558,"Web, Mobile & Software Dev",Mobile Development,Hourly,4/22/2025,,37.5,>30,2,UpWork
9559,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,>30,>6,UpWork
9560,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,6.5,>30,2,UpWork
9561,"Web, Mobile & Software Dev",General IT Support,Hourly,4/22/2025,,,<30,<1,UpWork
9562,"Web, Mobile & Software Dev",Cyber Security,Fixed price,4/22/2025,80,,,,UpWork
9563,"Web, Mobile & Software Dev",Web Development,Fixed price,4/22/2025,600,,,,UpWork
9564,"Web, Mobile & Software Dev",Mobile Development,Hourly,4/22/2025,,6.5,<30,<1,UpWork
9565,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,,>30,2,UpWork
9566,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,22.5,<30,<1,UpWork
9567,"Web, Mobile & Software Dev",Mobile Development,Hourly,4/22/2025,,,>30,2,UpWork
9568,"Web, Mobile & Software Dev",Web Development,Hourly,4/22/2025,,19,>30,>6,UpWork
9569,"Web, Mobile & Software Dev",General IT Support,Fixed price,4/22/2025,10,,,,UpWork
9570,IT & NETWORKING,AI & ML,Hourly,4/25/2025,,35,<30,<1,UpWork
9571,IT & NETWORKING,AI & ML,Hourly,4/25/2025,,87.5,<30,<1,UpWork
9572,IT & NETWORKING,Cloud Computing,Fixed price,4/25/2025,200,,,,UpWork
9573,IT & NETWORKING,Cyber Security,Hourly,4/25/2025,,30,<30,<1,UpWork
9574,IT & NETWORKING,AI & ML,Fixed price,4/25/2025,100,,,,UpWork
9575,IT & NETWORKING,AI & ML,Fixed price,4/25/2025,500,,,,UpWork
9576,IT & NETWORKING,AI & ML,Fixed price,4/25/2025,270,,,,UpWork
9577,IT & NETWORKING,AI & ML,Hourly,4/25/2025,,32.5,<30,<1,UpWork
9578,IT & NETWORKING,AI & ML,Hourly,4/25/2025,,45,>30,>6,UpWork
9579,IT & NETWORKING,Web Development,Hourly,4/25/2025,,32.5,,2,UpWork
9580,IT & NETWORKING,AI & ML,Hourly,4/25/2025,,,<30,<1,UpWork
9581,IT & NETWORKING,AI & ML,Hourly,4/25/2025,,,<30,<1,UpWork
9582,IT & NETWORKING,Cyber Security,Hourly,4/25/2025,,,<30,<1,UpWork
